route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
A,1,A_1_outbound_0655,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_0655,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_0655,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_0655,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_0655,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_0655,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_0655,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_0755,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_0755,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_0755,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_0755,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_0755,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_0755,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_0755,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_0900,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_0900,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_0900,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_0900,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_0900,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_0900,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_0900,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1000,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1000,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1000,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1000,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1000,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1000,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1000,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1100,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1100,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1100,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1100,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1100,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1100,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1100,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1210,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1210,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1210,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1210,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1210,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1210,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1210,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1310,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1310,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1310,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1310,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1310,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1310,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1310,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1410,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1410,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1410,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1410,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1410,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1410,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1410,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1510,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1510,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1510,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1510,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1510,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1510,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1510,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1610,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1610,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1610,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1610,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1610,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1610,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1610,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1710,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1710,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1710,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1710,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1710,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1710,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1710,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1810,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1810,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1810,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1810,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1810,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1810,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1810,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_1910,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_1910,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_1910,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_1910,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_1910,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_1910,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_1910,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_2010,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_2010,Outbound to El Cemonte,0,29,A_MU_outbound
A,5,A_5_outbound_2010,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_2010,Outbound to El Cemonte,0,29,A_MU_outbound
A,62,A_62_outbound_2010,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_2010,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_2010,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_2110,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_2110,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_2110,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_2110,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_2110,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_outbound_2210,Outbound to El Cemonte,0,29,A_MU_outbound
A,3,A_3_outbound_2210,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_2210,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_2210,Outbound to El Cemonte,0,29,A_MU_outbound
A,61,A_61_outbound_2210,Outbound to El Cemonte,0,29,A_MU_outbound
A,11,A_11_outbound_2310,Outbound to El Cemonte,0,29,A_MU_outbound
A,13,A_13_outbound_2310,Outbound to El Cemonte,0,29,A_MU_outbound
A,1,A_1_inbound_0750,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_0750,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_0750,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_0750,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_0750,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_0750,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_0750,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_0850,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_0850,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_0850,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_0850,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_0850,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_0850,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_0850,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_0950,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_0950,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_0950,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_0950,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_0950,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_0950,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_0950,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1050,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1050,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1050,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1050,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1050,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1050,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1050,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1150,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1150,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1150,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1150,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1150,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1150,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1150,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1300,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1300,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1300,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1300,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1300,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1300,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1300,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1400,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1400,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1400,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1400,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1400,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1400,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1400,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1500,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1500,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1500,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1500,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1500,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1500,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1500,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1600,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1600,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1600,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1600,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1600,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1600,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1600,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1700,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1700,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1700,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1700,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1700,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1700,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1700,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1800,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1800,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1800,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1800,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1800,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1800,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1800,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_1900,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_1900,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_1900,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_1900,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_1900,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_1900,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_1900,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_2000,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_2000,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_2000,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_2000,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_2000,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_2000,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_2000,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_2100,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_2100,Inbound to UCD MU,1,29,A_MU_inbound
A,5,A_5_inbound_2100,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_2100,Inbound to UCD MU,1,29,A_MU_inbound
A,62,A_62_inbound_2100,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_2100,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_2100,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_2200,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_2200,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_2200,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_2200,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_2200,Inbound to UCD MU,1,29,A_MU_inbound
A,1,A_1_inbound_2300,Inbound to UCD MU,1,29,A_MU_inbound
A,3,A_3_inbound_2300,Inbound to UCD MU,1,29,A_MU_inbound
A,11,A_11_inbound_2300,Inbound to UCD MU,1,29,A_MU_inbound
A,13,A_13_inbound_2300,Inbound to UCD MU,1,29,A_MU_inbound
A,61,A_61_inbound_2300,Inbound to UCD MU,1,29,A_MU_inbound
A,31,A_31_outbound_0725,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_0725,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_0825,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_0825,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_0930,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_0930,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1030,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1030,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1130,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1130,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1240,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1240,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1340,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1340,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1440,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1440,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1540,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1540,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1640,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1640,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_outbound_1740,Outbound to El Cemonte,0,59,A_MU_outbound
A,35,A_35_outbound_1740,Outbound to El Cemonte,0,59,A_MU_outbound
A,31,A_31_inbound_0820,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_0820,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_0920,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_0920,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1020,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1020,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1120,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1120,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1220,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1220,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1330,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1330,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1430,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1430,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1530,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1530,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1630,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1630,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1730,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1730,Inbound to UCD MU,1,59,A_MU_inbound
A,31,A_31_inbound_1830,Inbound to UCD MU,1,59,A_MU_inbound
A,35,A_35_inbound_1830,Inbound to UCD MU,1,59,A_MU_inbound
B,1,B_1_outbound_0655,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_0655,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_0655,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_0655,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_0655,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_0655,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_0655,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_0725,Outbound to Drake,0,21,B_outbound
B,3,B_3_outbound_0725,Outbound to Drake,0,21,B_outbound
B,5,B_5_outbound_0725,Outbound to Drake,0,21,B_outbound
B,61,B_61_outbound_0725,Outbound to Drake,0,21,B_outbound
B,62,B_62_outbound_0725,Outbound to Drake,0,21,B_outbound
B,11,B_11_outbound_0725,Outbound to Drake,0,21,B_outbound
B,13,B_13_outbound_0725,Outbound to Drake,0,21,B_outbound
B,1,B_1_outbound_0755,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_0755,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_0755,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_0755,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_0755,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_0755,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_0755,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_0825,Outbound to Drake,0,21,B_outbound
B,3,B_3_outbound_0825,Outbound to Drake,0,21,B_outbound
B,5,B_5_outbound_0825,Outbound to Drake,0,21,B_outbound
B,61,B_61_outbound_0825,Outbound to Drake,0,21,B_outbound
B,62,B_62_outbound_0825,Outbound to Drake,0,21,B_outbound
B,11,B_11_outbound_0825,Outbound to Drake,0,21,B_outbound
B,13,B_13_outbound_0825,Outbound to Drake,0,21,B_outbound
B,1,B_1_outbound_0900,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_0900,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_0900,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_0900,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_0900,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_0900,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_0900,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_0930,Outbound to Drake,0,21,B_outbound
B,3,B_3_outbound_0930,Outbound to Drake,0,21,B_outbound
B,5,B_5_outbound_0930,Outbound to Drake,0,21,B_outbound
B,61,B_61_outbound_0930,Outbound to Drake,0,21,B_outbound
B,62,B_62_outbound_0930,Outbound to Drake,0,21,B_outbound
B,11,B_11_outbound_0930,Outbound to Drake,0,21,B_outbound
B,13,B_13_outbound_0930,Outbound to Drake,0,21,B_outbound
B,1,B_1_outbound_1000,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_1000,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_1000,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_1000,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_1000,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_1000,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_1000,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_1030,Outbound to Drake,0,21,B_outbound
B,3,B_3_outbound_1030,Outbound to Drake,0,21,B_outbound
B,5,B_5_outbound_1030,Outbound to Drake,0,21,B_outbound
B,61,B_61_outbound_1030,Outbound to Drake,0,21,B_outbound
B,62,B_62_outbound_1030,Outbound to Drake,0,21,B_outbound
B,11,B_11_outbound_1030,Outbound to Drake,0,21,B_outbound
B,13,B_13_outbound_1030,Outbound to Drake,0,21,B_outbound
B,1,B_1_outbound_1100,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_1100,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_1100,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_1100,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_1100,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_1100,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_1100,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_1130,Outbound to Drake,0,21,B_outbound
B,3,B_3_outbound_1130,Outbound to Drake,0,21,B_outbound
B,5,B_5_outbound_1130,Outbound to Drake,0,21,B_outbound
B,61,B_61_outbound_1130,Outbound to Drake,0,21,B_outbound
B,62,B_62_outbound_1130,Outbound to Drake,0,21,B_outbound
B,11,B_11_outbound_1130,Outbound to Drake,0,21,B_outbound
B,13,B_13_outbound_1130,Outbound to Drake,0,21,B_outbound
B,1,B_1_outbound_1210,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_1210,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_1210,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_1210,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_1210,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_1210,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_1210,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_1240,Outbound to Drake,0,21,B_outbound
B,3,B_3_outbound_1240,Outbound to Drake,0,21,B_outbound
B,5,B_5_outbound_1240,Outbound to Drake,0,21,B_outbound
B,61,B_61_outbound_1240,Outbound to Drake,0,21,B_outbound
B,62,B_62_outbound_1240,Outbound to Drake,0,21,B_outbound
B,11,B_11_outbound_1240,Outbound to Drake,0,21,B_outbound
B,13,B_13_outbound_1240,Outbound to Drake,0,21,B_outbound
B,1,B_1_outbound_1310,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_1310,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_1310,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_1310,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_1310,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_1310,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_1310,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_1340,Outbound to Drake,0,21,B_outbound
B,3,B_3_outbound_1340,Outbound to Drake,0,21,B_outbound
B,5,B_5_outbound_1340,Outbound to Drake,0,21,B_outbound
B,61,B_61_outbound_1340,Outbound to Drake,0,21,B_outbound
B,62,B_62_outbound_1340,Outbound to Drake,0,21,B_outbound
B,11,B_11_outbound_1340,Outbound to Drake,0,21,B_outbound
B,13,B_13_outbound_1340,Outbound to Drake,0,21,B_outbound
B,1,B_1_outbound_1410,Outbound to Drake,0,22,B_outbound
B,3,B_3_outbound_1410,Outbound to Drake,0,22,B_outbound
B,5,B_5_outbound_1410,Outbound to Drake,0,22,B_outbound
B,61,B_61_outbound_1410,Outbound to Drake,0,22,B_outbound
B,62,B_62_outbound_1410,Outbound to Drake,0,22,B_outbound
B,11,B_11_outbound_1410,Outbound to Drake,0,22,B_outbound
B,13,B_13_outbound_1410,Outbound to Drake,0,22,B_outbound
B,1,B_1_outbound_1440,Outbound to Drake,0,21,B_outbound
